date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,sigma_curr,sigma_risky_t,target_sigma,p_target,p_floor_applied
2019-10-04,2019-10-03,286.74374518502736,1656.4041665412767,99027.39407821312,0.25186654180573403,0,0.17270569631704832,0.010196590745165972,0.010348392813289241,0.02108554754122263,0.010348392813289241,0.25186654180573403,0
2019-10-07,2019-10-04,260.23486232896374,1708.3887829805476,98017.0674540137,0.23001022429636184,-1,0.1736412862296077,0.010217407330539613,0.010370253012616005,0.021019994721398365,0.010293830171577808,0.2300102242963618,0
2019-10-08,2019-10-07,242.1632606280321,1743.4611694159046,97257.48910912764,0.21232907306228047,-1,0.17434116926784235,0.01023877861371668,0.010308494052946534,0.021018994563741622,0.010273636333331608,0.2123290730622805,0
2019-10-09,2019-10-08,802.8341741467575,649.9295472093766,97814.48551420715,0.7066808425318091,1,0.1743792408876763,0.010246085529052158,0.010282215028353242,0.021003338739885493,0.01564277688411937,0.7066808425318091,0
2019-10-10,2019-10-09,602.4395759341368,1041.6231276039387,97654.43324127427,0.5306224594121325,-1,0.17379636429621487,0.010243420312063795,0.015657508086668066,0.021010828954191808,0.01295046419936593,0.5306224594121325,0
2019-10-11,2019-10-10,602.4395759341369,1041.6231276039384,97698.1363268889,0.5339800725318883,0,0.1735348653238112,0.0102438604611432,0.012994861813112317,0.021000967235939902,0.012994861813112317,0.5339800725318883,0
2019-10-14,2019-10-11,602.4395759341369,1041.6231276039387,97833.98766467185,0.534627183337563,0,0.17388961799305294,0.01024765409580755,0.012994119300788292,0.020970858364038877,0.012994119300788292,0.534627183337563,0
2019-10-15,2019-10-14,880.8093205100614,481.0474950058869,98945.63397019991,0.7866566580457114,1,0.17325320431822644,0.010241118676970478,0.013040842864440612,0.02096873559140674,0.017004789227923676,0.7866566580457115,0
2019-10-16,2019-10-15,880.8093205100614,481.0474950058868,99380.3545419561,0.7876691950026403,0,0.1728930850600089,0.010245783502696747,0.01703367896464405,0.02097956955238166,0.01703367896464405,0.7876691950026403,0
2019-10-17,2019-10-16,880.8093205100614,481.0474950058867,99941.30395173692,0.7876768621422525,0,0.17274062356704278,0.010245285766253732,0.01703265904634095,0.02097705166262121,0.01703265904634095,0.7876768621422525,0
2019-10-18,2019-10-17,880.8093205100613,481.0474950058867,99011.97130081104,0.7817394356024429,0,0.17205556167434322,0.010246208303113659,0.01692408926047891,0.02096627917434668,0.01692408926047891,0.7817394356024429,0
2019-10-21,2019-10-18,1003.1718643458606,235.39306642998798,100034.73573612826,0.8953509001403068,1,0.1748567031567718,0.010265431325005615,0.017006723163642285,0.0209850570115392,0.01899589008759074,0.8953509001403067,0
2019-10-22,2019-10-21,722.9094774460275,795.6927885260512,98961.72037353566,0.6449276208383298,-1,0.17594854994002354,0.010264580933367544,0.018999201193384198,0.021002630805687584,0.014631891063375872,0.6449276208383298,0
2019-10-23,2019-10-22,552.6868781124862,1130.4048558557306,99348.53410923656,0.49015731254807465,-1,0.1754436769420334,0.010273049493383493,0.014583100642901968,0.021009927186499036,0.012428075068142731,0.49015731254807465,0
2019-10-24,2019-10-23,552.6868781124862,1130.4048558557306,99834.99799210322,0.49292020573536804,0,0.17683903066938528,0.010291950374842745,0.012462525262000194,0.020997628196791077,0.012462525262000194,0.49292020573536804,0
2019-10-25,2019-10-24,442.5734812277829,1350.403228190976,98500.27725957037,0.39569326702893226,-1,0.17685848552524047,0.010292016415122967,0.012472692908625262,0.020977315743052446,0.011382354661874115,0.3956932670289323,0
2019-10-28,2019-10-25,368.38126309504867,1500.4617847228144,98649.46026813205,0.331802599735912,-1,0.1774639734252213,0.010330185042622926,0.011438468916663173,0.02098615618368781,0.01088432697964305,0.3318025997359119,0
2019-10-29,2019-10-28,806.0120733598445,619.8525965170343,98187.90862480053,0.7234931114463236,1,0.17722741911914955,0.010325065729772641,0.010873163132858198,0.02099243008720364,0.01593279661003092,0.7234931114463236,0
2019-10-30,2019-10-29,964.9854303229048,300.00133590782684,99153.70914648398,0.8661624272981894,1,0.17705531865147436,0.010327843847194085,0.015937423375091624,0.020996830672070633,0.01846712702358113,0.8661624272981894,0
2019-10-31,2019-10-30,1041.2541917151395,148.21605731185244,99113.59869816803,0.9332496753041417,1,0.1760867329516173,0.010329341608346105,0.018451401199146407,0.021003590112078443,0.019727495655612423,0.9332496753041417,0
2019-11-01,2019-10-31,1078.0284842009892,73.69571159678912,99818.66228713331,0.9673658578567441,1,0.17607032033264483,0.010334173921953807,0.019739134903630762,0.020993185337732062,0.02036616012068141,0.9673658578567441,0
2019-11-04,2019-11-01,1095.8328387785004,36.83045960614787,100485.31056382909,0.9840272758220922,1,0.17682836942925734,0.010338586921910777,0.020384204507639815,0.02099888612902447,0.020691545318332144,0.984027275822092,0
2019-11-05,2019-11-04,1104.6249471857905,18.405858675968556,100301.92938694026,0.9921114597399097,1,0.17844140082934412,0.01035734417716994,0.02069854831968836,0.021003238463710983,0.02085089339169967,0.9921114597399097,0
